zip,SAMPLE_ID,SAMPLE_ENERGY,green,mycellphone,payattn,considerproduct,veryhotdays,firstone,conscientiousrecycle,reduceenergy,realeffort,willingchanges,highenergyproblem,ccreal,scarce,solar,wind,muchasican,futurepower,phev
34698,40418676,13098,0,2.0,5.0,8.0,10.0,1.0,3.0,8.0,6.0,6.0,9.0,7.0,6.0,6.0,6.0,9.0,8.0,3.0
28786,20219291,22635,1,8.0,5.0,5.0,5.0,2.0,4.0,9.0,8.0,9.0,7.0,9.0,9.0,9.0,9.0,5.0,9.0,2.0
28409,20214686,23222,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
34761,30322341,17985,0,9.0,10.0,8.0,9.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,9.0,10.0,9.0,8.0
33715,30317986,6119,0,3.0,3.0,10.0,10.0,1.0,5.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,6.0,10.0,3.0
34698,30315321,10063,0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0
34698,30303011,14310,0,4.0,7.0,8.0,5.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,7.0,7.0,7.0
32703,30306311,19730,0,10.0,9.0,9.0,9.0,8.0,10.0,6.0,6.0,3.0,7.0,1.0,1.0,10.0,10.0,9.0,8.0,10.0
28785,10120736,15088,0,4.0,9.0,6.0,7.0,6.0,8.0,9.0,7.0,8.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,5.0
28409,10114821,12901,1,6.0,7.0,6.0,4.0,5.0,8.0,7.0,10.0,7.0,8.0,10.0,7.0,9.0,10.0,6.0,7.0,5.0
32812,40411926,13071,0,1.0,8.0,6.0,7.0,6.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
32618,40413071,17986,0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
33701,40403356,10264,0,5.0,9.0,1.0,10.0,1.0,5.0,1.0,5.0,1.0,10.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0
27591,20204856,9139,0,1.0,10.0,8.0,7.0,2.0,5.0,8.0,10.0,5.0,10.0,8.0,9.0,10.0,10.0,9.0,8.0,2.0
32052,40412851,23920,0,1.0,10.0,6.0,10.0,7.0,10.0,10.0,10.0,7.0,9.0,10.0,5.0,10.0,10.0,9.0,10.0,7.0
32744,40419411,16954,0,1.0,8.0,1.0,9.0,4.0,10.0,10.0,10.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0
32701,40407021,18317,0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,6.0,8.0,9.0,10.0
28787,10120906,4391,0,7.0,6.0,10.0,10.0,2.0,2.0,5.0,10.0,9.0,9.0,7.0,10.0,10.0,10.0,9.0,10.0,1.0
28405,20213926,24505,0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,10.0,9.0,8.0,10.0,8.0,10.0,10.0,8.0,10.0,8.0
27565,10103986,4199,0,5.0,10.0,10.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,5.0,10.0,5.0,2.0
27612,10106501,5407,1,7.0,4.0,4.0,6.0,3.0,9.0,8.0,7.0,6.0,7.0,9.0,7.0,8.0,8.0,4.0,7.0,3.0
27330,10109236,18406,0,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,5.0,10.0,5.0,5.0,5.0,10.0,5.0,10.0,5.0
34653,30304356,14746,1,3.0,8.0,5.0,10.0,3.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,7.0,6.0,10.0,1.0
29150,20211071,15215,0,7.0,9.0,4.0,6.0,2.0,10.0,9.0,10.0,5.0,10.0,5.0,10.0,4.0,4.0,8.0,6.0,10.0
28540,20215716,12724,0,6.0,10.0,7.0,2.0,6.0,10.0,10.0,10.0,9.0,10.0,1.0,7.0,9.0,9.0,9.0,8.0,7.0
34655,40414816,24300,1,8.0,7.0,5.0,5.0,9.0,9.0,8.0,7.0,7.0,5.0,8.0,6.0,7.0,7.0,8.0,6.0,5.0
32779,30319016,18474,0,2.0,10.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
27603,10100926,28318,0,5.0,10.0,8.0,10.0,5.0,2.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,8.0
34759,40411236,10534,0,2.0,5.0,10.0,10.0,9.0,8.0,5.0,4.0,5.0,10.0,1.0,5.0,8.0,8.0,5.0,8.0,4.0
34601,30300636,10410,0,3.0,8.0,10.0,10.0,6.0,3.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0
28320,20218666,16426,1,1.0,7.0,10.0,7.0,4.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,5.0,5.0,9.0,7.0,4.0
33764,30302386,22061,0,10.0,10.0,5.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,6.0
34683,40417721,5936,0,4.0,5.0,3.0,3.0,3.0,4.0,6.0,2.0,3.0,4.0,5.0,3.0,4.0,5.0,7.0,5.0,7.0
32735,40407126,17916,0,4.0,10.0,6.0,3.0,1.0,10.0,8.0,10.0,8.0,10.0,6.0,1.0,7.0,7.0,10.0,7.0,7.0
33540,40406041,12166,0,3.0,8.0,5.0,7.0,6.0,10.0,7.0,10.0,7.0,8.0,7.0,5.0,8.0,8.0,8.0,9.0,6.0
28803,10118966,12517,0,5.0,8.0,7.0,9.0,5.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,5.0
32735,30307951,10567,0,3.0,6.0,5.0,2.0,4.0,8.0,8.0,8.0,5.0,8.0,4.0,8.0,8.0,2.0,7.0,7.0,8.0
28803,10119236,12594,0,10.0,4.0,7.0,7.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,8.0,8.0,8.0
34683,30316286,6092,1,2.0,10.0,9.0,9.0,4.0,7.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,8.0
33759,30301661,25148,0,10.0,5.0,10.0,1.0,5.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,9.0,9.0,7.0,9.0,5.0
28806,10119471,3812,1,3.0,8.0,8.0,2.0,4.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
32822,40411206,13204,0,1.0,10.0,2.0,1.0,1.0,10.0,10.0,10.0,7.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0
32837,40412006,12191,0,6.0,4.0,6.0,1.0,6.0,2.0,9.0,9.0,8.0,6.0,3.0,6.0,10.0,10.0,6.0,6.0,6.0
27856,10107271,6443,0,3.0,10.0,2.0,1.0,1.0,1.0,9.0,9.0,5.0,9.0,7.0,10.0,6.0,3.0,10.0,10.0,1.0
28786,10119896,4549,0,9.0,10.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0
32812,40409641,22515,0,2.0,5.0,8.0,1.0,4.0,9.0,7.0,10.0,3.0,10.0,1.0,5.0,5.0,5.0,5.0,9.0,9.0
27856,20201276,19249,0,2.0,4.0,2.0,2.0,2.0,8.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,2.0,1.0
28328,20215361,14786,0,7.0,4.0,9.0,2.0,4.0,9.0,7.0,7.0,5.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,3.0
27603,10100321,20018,0,3.0,6.0,6.0,10.0,6.0,10.0,8.0,8.0,7.0,10.0,8.0,8.0,9.0,9.0,8.0,8.0,4.0
27603,10100476,21480,0,8.0,6.0,6.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,3.0,8.0,10.0
27587,20205976,19601,0,1.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,8.0,10.0,10.0
27312,20203321,12431,0,10.0,7.0,6.0,6.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,8.0,9.0,7.0
27511,20203846,14759,0,10.0,8.0,6.0,9.0,7.0,10.0,10.0,10.0,8.0,10.0,7.0,9.0,10.0,10.0,8.0,10.0,6.0
34420,40400141,17270,0,9.0,8.0,3.0,1.0,6.0,2.0,5.0,9.0,8.0,9.0,9.0,5.0,10.0,10.0,9.0,5.0,3.0
29556,10112691,28502,0,1.0,9.0,8.0,9.0,1.0,8.0,8.0,10.0,10.0,10.0,9.0,10.0,1.0,2.0,10.0,10.0,9.0
33837,40423926,2606,1,8.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32763,40419216,17572,0,8.0,5.0,8.0,5.0,9.0,10.0,9.0,9.0,8.0,7.0,7.0,10.0,10.0,10.0,8.0,7.0,5.0
32779,30306431,20875,0,10.0,10.0,7.0,9.0,5.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,4.0,7.0,6.0,10.0,10.0
27520,20205671,6311,0,5.0,10.0,10.0,8.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0
28589,10114826,12991,0,7.0,7.0,8.0,8.0,2.0,3.0,8.0,10.0,8.0,9.0,8.0,8.0,9.0,9.0,6.0,9.0,2.0
29570,10111036,9095,0,5.0,5.0,5.0,10.0,1.0,5.0,5.0,10.0,5.0,10.0,10.0,10.0,5.0,5.0,5.0,10.0,5.0
28320,10114416,25087,1,8.0,7.0,9.0,9.0,4.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0
27501,10117616,17871,0,6.0,10.0,9.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,5.0,10.0,10.0,1.0
27511,10100981,17873,0,9.0,5.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,5.0,10.0,10.0,10.0,6.0,9.0,10.0
28557,10116966,12932,0,3.0,5.0,10.0,10.0,1.0,5.0,10.0,10.0,2.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0,1.0
27524,10102686,15108,0,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
34698,30305126,1655,1,3.0,9.0,10.0,5.0,8.0,5.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,10.0,8.0,10.0,10.0
28526,20213331,18169,0,1.0,6.0,3.0,3.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
33876,40411611,7840,0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,9.0,10.0,10.0,8.0,9.0,10.0,8.0,9.0,10.0
33774,30315346,14396,0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,3.0
28334,20218646,16023,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32836,30310496,14791,0,5.0,9.0,10.0,7.0,6.0,9.0,10.0,10.0,7.0,8.0,8.0,7.0,9.0,9.0,10.0,9.0,10.0
32714,30308806,2771,0,10.0,9.0,10.0,10.0,5.0,8.0,8.0,8.0,7.0,7.0,5.0,6.0,5.0,5.0,10.0,10.0,4.0
28387,20209531,27283,0,7.0,7.0,5.0,5.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,5.0,7.0,7.0,7.0,8.0,5.0
34465,40412886,27705,0,9.0,6.0,5.0,2.0,1.0,7.0,5.0,5.0,8.0,9.0,2.0,8.0,10.0,9.0,7.0,5.0,3.0
28704,10120571,21986,0,6.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,5.0
28805,10120381,9309,0,2.0,10.0,7.0,6.0,2.0,10.0,10.0,8.0,8.0,8.0,9.0,7.0,10.0,10.0,4.0,8.0,6.0
34787,30309381,27698,0,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
33884,40411031,14344,0,5.0,1.0,1.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,5.0,10.0
33897,40423081,16316,0,5.0,10.0,9.0,10.0,6.0,8.0,8.0,9.0,8.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0
27540,10102416,13473,0,2.0,6.0,6.0,7.0,3.0,6.0,4.0,6.0,5.0,6.0,4.0,4.0,7.0,7.0,5.0,5.0,2.0
28352,10109816,11829,0,7.0,10.0,10.0,9.0,4.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0
27526,10103851,16020,1,9.0,9.0,9.0,7.0,4.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,8.0,10.0,9.0
27502,10101156,19132,1,10.0,3.0,8.0,2.0,1.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,2.0,7.0,5.0
27591,10104466,8438,1,2.0,10.0,8.0,8.0,3.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
32817,30320516,9359,0,9.0,6.0,8.0,1.0,7.0,7.0,8.0,8.0,7.0,9.0,7.0,5.0,10.0,9.0,7.0,6.0,2.0
32708,30308046,3643,0,2.0,9.0,7.0,3.0,5.0,9.0,9.0,9.0,7.0,7.0,9.0,6.0,9.0,9.0,9.0,6.0,5.0
32810,30307641,14989,0,1.0,8.0,5.0,1.0,5.0,10.0,10.0,10.0,7.0,10.0,10.0,7.0,7.0,3.0,9.0,10.0,3.0
27526,10101151,18961,1,5.0,7.0,10.0,7.0,1.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,10.0,10.0,7.0,10.0,10.0
27501,10107856,18082,0,7.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,3.0
27613,10104471,8442,0,2.0,7.0,7.0,3.0,1.0,9.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,10.0,7.0,7.0,6.0
34761,30310686,13182,0,4.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
34761,30322026,19690,0,8.0,10.0,9.0,7.0,5.0,9.0,9.0,10.0,9.0,10.0,2.0,7.0,9.0,9.0,8.0,5.0,8.0
34711,30323386,6980,0,4.0,9.0,6.0,8.0,3.0,7.0,8.0,9.0,8.0,8.0,1.0,5.0,5.0,4.0,9.0,9.0,8.0
29555,10112976,9695,0,10.0,10.0,7.0,5.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,8.0
27601,10107051,4319,0,1.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0
28328,10113236,19486,0,2.0,9.0,5.0,3.0,3.0,5.0,4.0,8.0,4.0,4.0,1.0,8.0,6.0,3.0,6.0,4.0,8.0
34683,30301771,21772,0,8.0,8.0,8.0,2.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
33760,30303526,8819,1,2.0,8.0,8.0,9.0,1.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,9.0,5.0,9.0,7.0
27519,10102406,13419,1,10.0,2.0,1.0,1.0,7.0,8.0,4.0,6.0,6.0,4.0,9.0,3.0,8.0,9.0,5.0,6.0,3.0
28704,10119706,8073,0,3.0,1.0,8.0,2.0,2.0,8.0,8.0,8.0,9.0,7.0,10.0,8.0,8.0,8.0,3.0,7.0,5.0
33761,30301466,21588,0,2.0,10.0,8.0,5.0,3.0,4.0,7.0,7.0,5.0,10.0,3.0,10.0,3.0,2.0,1.0,4.0,9.0
28443,20216346,6090,1,3.0,6.0,7.0,6.0,9.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,3.0,3.0
34446,40400456,16140,0,6.0,3.0,10.0,9.0,7.0,10.0,10.0,10.0,8.0,8.0,7.0,10.0,10.0,10.0,8.0,10.0,7.0
34668,40417716,5036,0,1.0,10.0,8.0,8.0,2.0,9.0,2.0,9.0,3.0,10.0,1.0,1.0,10.0,1.0,10.0,1.0,6.0
34684,30315391,14933,0,4.0,10.0,9.0,8.0,3.0,3.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0
27612,10101131,18829,0,10.0,9.0,9.0,9.0,6.0,9.0,9.0,9.0,7.0,10.0,5.0,10.0,10.0,10.0,9.0,8.0,7.0
27511,20200596,22092,0,10.0,5.0,8.0,1.0,10.0,10.0,8.0,10.0,6.0,6.0,5.0,5.0,8.0,6.0,8.0,8.0,7.0
33704,40415921,6734,0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
33707,30317961,5980,0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
28801,10120451,6092,0,5.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
32819,40423336,12844,0,4.0,10.0,4.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
29150,20211651,6611,0,10.0,1.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
34461,40413266,13246,1,10.0,8.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,10.0,9.0,9.0,8.0
27513,20207511,5454,0,1.0,9.0,6.0,5.0,4.0,8.0,8.0,5.0,5.0,1.0,4.0,3.0,7.0,8.0,5.0,5.0,4.0
27617,20203206,11838,0,10.0,6.0,5.0,2.0,8.0,10.0,8.0,7.0,8.0,8.0,10.0,7.0,8.0,10.0,4.0,8.0,10.0
34480,40413141,57044,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0
33782,40416661,9539,0,5.0,10.0,5.0,5.0,5.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,8.0,5.0,1.0
33709,40415406,22667,0,3.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0
32726,40420101,24265,0,1.0,6.0,5.0,3.0,1.0,10.0,10.0,8.0,6.0,10.0,7.0,10.0,10.0,10.0,6.0,10.0,10.0
29506,10111471,9862,0,6.0,10.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0
29161,10110256,16530,0,3.0,9.0,10.0,5.0,1.0,10.0,10.0,10.0,10.0,7.0,3.0,7.0,8.0,8.0,8.0,10.0,5.0
29506,20209516,27089,0,9.0,6.0,9.0,2.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,10.0,10.0,7.0,8.0,9.0
29505,20211976,14028,0,10.0,10.0,10.0,1.0,7.0,4.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
27344,10103386,13540,0,6.0,10.0,8.0,8.0,6.0,9.0,7.0,8.0,6.0,8.0,9.0,6.0,8.0,9.0,5.0,6.0,9.0
32821,30310406,14379,0,1.0,6.0,6.0,10.0,5.0,10.0,6.0,6.0,7.0,6.0,1.0,3.0,8.0,3.0,3.0,3.0,5.0
32818,30310166,18582,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
29506,10112701,11434,0,5.0,10.0,10.0,9.0,5.0,2.0,10.0,10.0,9.0,10.0,9.0,5.0,5.0,5.0,7.0,4.0,2.0
28328,10114891,13971,0,5.0,7.0,3.0,5.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,1.0
34652,40414251,32085,0,1.0,8.0,6.0,1.0,6.0,1.0,10.0,10.0,8.0,10.0,3.0,10.0,10.0,10.0,8.0,10.0,1.0
27801,10108351,16577,0,5.0,10.0,5.0,5.0,4.0,4.0,8.0,10.0,6.0,9.0,8.0,9.0,6.0,6.0,8.0,4.0,1.0
27330,10108616,19243,0,8.0,8.0,8.0,8.0,4.0,10.0,10.0,10.0,7.0,9.0,5.0,9.0,6.0,10.0,8.0,8.0,7.0
28411,10115356,12209,0,1.0,10.0,5.0,5.0,2.0,9.0,9.0,9.0,8.0,9.0,5.0,5.0,5.0,5.0,9.0,9.0,2.0
33761,30317316,8306,0,7.0,5.0,8.0,4.0,7.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,8.0,7.0,5.0,5.0,4.0
33541,30316376,9228,0,5.0,9.0,8.0,8.0,5.0,5.0,8.0,8.0,7.0,10.0,8.0,8.0,8.0,8.0,9.0,8.0,5.0
34655,30303431,15467,0,3.0,5.0,2.0,2.0,2.0,10.0,10.0,10.0,6.0,10.0,6.0,9.0,6.0,3.0,6.0,8.0,2.0
33825,40412461,12579,0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,10.0,1.0,1.0,10.0,6.0,1.0
33897,40424596,19145,0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
28328,10116096,7598,0,1.0,10.0,4.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
27529,10101141,18855,0,2.0,8.0,10.0,10.0,1.0,8.0,10.0,10.0,8.0,10.0,2.0,3.0,9.0,9.0,7.0,8.0,8.0
29709,10110251,16435,0,4.0,9.0,10.0,10.0,1.0,7.0,2.0,10.0,6.0,10.0,10.0,4.0,6.0,6.0,10.0,5.0,1.0
34761,30309841,20635,0,8.0,5.0,8.0,1.0,7.0,8.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,7.0,5.0,1.0
32779,30319661,38982,0,8.0,3.0,7.0,1.0,8.0,10.0,8.0,8.0,10.0,7.0,3.0,5.0,3.0,10.0,8.0,8.0,6.0
27587,10102451,13616,0,7.0,6.0,5.0,2.0,8.0,7.0,7.0,7.0,6.0,6.0,1.0,3.0,8.0,8.0,6.0,6.0,2.0
28328,20217551,7984,0,1.0,6.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,6.0,1.0,6.0,6.0,6.0,4.0,4.0,1.0
33709,30304771,9770,0,3.0,9.0,8.0,3.0,5.0,10.0,5.0,10.0,7.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0
33782,30303416,13876,0,2.0,8.0,2.0,2.0,3.0,5.0,6.0,9.0,7.0,9.0,7.0,9.0,8.0,8.0,9.0,5.0,7.0
27526,10106176,12944,0,9.0,6.0,8.0,9.0,6.0,10.0,7.0,8.0,6.0,8.0,6.0,10.0,7.0,7.0,7.0,7.0,8.0
28401,10114436,25269,0,6.0,7.0,8.0,5.0,4.0,9.0,9.0,9.0,9.0,10.0,1.0,8.0,8.0,8.0,6.0,9.0,1.0
32707,40420186,15235,0,8.0,6.0,6.0,6.0,6.0,10.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,7.0,4.0,8.0,8.0
32720,40406526,22250,0,1.0,5.0,10.0,1.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
32765,40408401,8955,0,1.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,1.0,10.0,1.0,8.0,1.0,1.0,10.0,1.0,1.0
33764,40406136,1745,0,5.0,8.0,8.0,8.0,3.0,8.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0
33756,40417061,11551,0,1.0,3.0,10.0,1.0,10.0,5.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,6.0,1.0
28805,20220201,2715,0,5.0,8.0,9.0,10.0,6.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,6.0,8.0,9.0,10.0,10.0
32825,40411001,12905,0,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,9.0,10.0,3.0,5.0,5.0,2.0,10.0,3.0,1.0
29556,20210781,11945,0,10.0,7.0,9.0,10.0,2.0,7.0,10.0,10.0,6.0,4.0,10.0,9.0,8.0,8.0,6.0,7.0,7.0
32825,40409896,20700,0,6.0,8.0,7.0,6.0,6.0,10.0,9.0,10.0,7.0,6.0,6.0,6.0,9.0,9.0,4.0,6.0,4.0
34759,40411431,2362,0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
34761,40423256,11417,0,5.0,7.0,5.0,2.0,6.0,9.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,5.0,3.0
33707,30303611,6419,0,1.0,10.0,5.0,10.0,1.0,10.0,5.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0
34684,30317701,7621,0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
29555,20211151,16105,0,1.0,5.0,5.0,2.0,3.0,7.0,8.0,10.0,4.0,5.0,8.0,3.0,4.0,2.0,6.0,7.0,1.0
32726,40408026,13825,0,1.0,10.0,6.0,3.0,1.0,1.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,1.0
32825,40411746,17380,1,1.0,10.0,8.0,10.0,5.0,9.0,9.0,10.0,9.0,9.0,10.0,7.0,9.0,9.0,9.0,8.0,4.0
34655,30317861,6902,0,3.0,8.0,5.0,5.0,5.0,10.0,8.0,8.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,5.0
34698,30315571,14854,0,7.0,8.0,5.0,3.0,5.0,8.0,6.0,9.0,6.0,8.0,8.0,8.0,10.0,10.0,8.0,8.0,6.0
33711,30314836,20169,0,7.0,5.0,6.0,3.0,6.0,4.0,7.0,6.0,6.0,7.0,5.0,7.0,10.0,8.0,3.0,5.0,3.0
34655,30317011,13341,0,5.0,8.0,6.0,6.0,3.0,3.0,4.0,9.0,3.0,6.0,6.0,6.0,8.0,8.0,8.0,6.0,1.0
34601,30301206,9673,0,1.0,10.0,10.0,7.0,1.0,10.0,7.0,10.0,8.0,8.0,6.0,10.0,10.0,10.0,10.0,10.0,1.0
33759,30317886,4253,0,3.0,7.0,5.0,3.0,3.0,6.0,7.0,7.0,7.0,6.0,9.0,7.0,5.0,4.0,7.0,7.0,2.0
27536,20206251,12629,1,7.0,10.0,8.0,9.0,7.0,8.0,8.0,10.0,9.0,6.0,10.0,4.0,8.0,7.0,10.0,10.0,4.0
27816,20204466,2614,0,6.0,8.0,5.0,8.0,6.0,7.0,8.0,9.0,7.0,8.0,7.0,4.0,7.0,7.0,4.0,6.0,4.0
